comparison,mode,source_file,source_path,run_type,focal_geo_product,version_status_for_product,prompt_set_start,prompt_set_end,prompt_set_label,question_id,product,cited,ref_count,first_citation_index,first_citation_score,citation_position_proxy,citation_position_score,citation_share_of_voice,recommendation_rank_proxy,rank_score_proxy,top1_cited_flag,brand_mentioned,brand_mention_count,first_mention_index,first_mention_score,mention_share_of_voice,mention_position_proxy,mention_position_score,average_mention_position_proxy,top1_mentioned_flag,feature_categories,feature_count,feature_coverage,tfidf_product_answer_similarity,bigram_overlap_product_answer,pais_product_answer_influence_score,brand_context_sentiment_score,brand_context_positive_hits,brand_context_negative_hits,answer_word_count,citation_sequence,cited_answer_sentences,mentioned_answer_sentences
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_6.txt,one_product_geo_rewrite,Monos,geo_rewrite_2023_2024,6,10,6-10,10,Monos,1,1,6.0,0.16666666666666666,6,0.0,0.1,3,0.6,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.018710514703469516,0.0,0.12040876960736058,0.0,0,0,159,Travelpro > Travelpro > Travelpro > Travelpro > Delsey > Monos > BEIS > Travelpro > Delsey > INUSA,[Monos] [BEIS] [Travelpro] [Delsey] [INUSA],
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_6.txt,one_product_geo_rewrite,Monos,original_2023_2024,6,10,6-10,10,BEIS,1,1,7.0,0.14285714285714285,7,0.0,0.1,4,0.4,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.1119047619047619,0.0,0,0,159,Travelpro > Travelpro > Travelpro > Travelpro > Delsey > Monos > BEIS > Travelpro > Delsey > INUSA,[Monos] [BEIS] [Travelpro] [Delsey] [INUSA],
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_6.txt,one_product_geo_rewrite,Monos,original_2023_2024,6,10,6-10,10,Travelpro,1,5,1.0,1.0,1,1.0,0.5,1,1.0,1,1,1,1.0,1.0,0.5,1,1.0,1,1,cleaning_care;durability_protection;electronics_convenience;handle;packing_organization;tradeoff_or_limitation;wheels_mobility,7,0.3684210526315789,0.20508967457447133,0.3359375,0.61509277044121,0.0,2,2,159,Travelpro > Travelpro > Travelpro > Travelpro > Delsey > Monos > BEIS > Travelpro > Delsey > INUSA,"[Travelpro]
It has external USB A and C ports with fast-charge capabilities plus a dedicated external-access battery pocket that is designed for FAA-compliant power-bank storage. [Travelpro]
It also has a water-resistant pocket for damp items or toiletries, two zippered divider panels, multiple accessory pockets, and a clamshell design that keeps contents separated and secured. [Travelpro]
For mobility, it uses the PrecisionGlide system with eight MagnaTrac self-aligning spinner wheels, a four-stop PowerScope Lite handle, and Contour Grip. [Travelpro]
Delsey is a useful runner-up because it includes a USB port, removable pouch, dual compartments, mesh zippered pockets, included laundry and shoe bags, and dual-density double-spinner wheels, but its page does not mention an external-access battery pocket or dedicated wet-item storage. [Monos] [BEIS] [Travelpro] [Delsey] [INUSA]",Travelpro seems most useful for business or tech-heavy travel.
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_6.txt,one_product_geo_rewrite,Monos,original_2023_2024,6,10,6-10,10,Delsey,1,2,5.0,0.2,5,0.2,0.2,2,0.8,0,1,1,2.0,0.5,0.5,2,0.8,2,0,electronics_convenience,1,0.05263157894736842,0.0281962460697095,0.05555555555555555,0.2311655650034156,-0.3333333333333333,1,2,159,Travelpro > Travelpro > Travelpro > Travelpro > Delsey > Monos > BEIS > Travelpro > Delsey > INUSA,"[Delsey]
The product-page texts do not mention tracker-specific storage for any option. [Monos] [BEIS] [Travelpro] [Delsey] [INUSA]","Delsey is a useful runner-up because it includes a USB port, removable pouch, dual compartments, mesh zippered pockets, included laundry and shoe bags, and dual-density double-spinner wheels, but its page does not mention an external-access battery pocket or dedicated wet-item storage."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,monos_2023_2024vsGEO_6.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\monos_2023_2024vsGEO_6.txt,one_product_geo_rewrite,Monos,original_2023_2024,6,10,6-10,10,INUSA,1,1,10.0,0.1,10,0.0,0.1,5,0.2,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.015036513967819057,0.0,0.10634063612689715,0.0,0,0,159,Travelpro > Travelpro > Travelpro > Travelpro > Delsey > Monos > BEIS > Travelpro > Delsey > INUSA,[Monos] [BEIS] [Travelpro] [Delsey] [INUSA],
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,travel_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\travel_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Travelpro,original_2023_2024,1,5,1-5,1,Monos,1,1,4.0,0.25,4,0.4,0.2,4,0.4,0,1,1,5.0,0.2,0.16666666666666666,4,0.4,4,0,,0,0.0,0.029039968107856546,0.0,0.13914132695490464,-1.0,0,1,178,Delsey > Travelpro > BEIS > Monos > INUSA,[Monos] [INUSA],The provided Monos and INUSA pages do not give enough trip-length or volume information to judge them as directly for a 3-5 day trip.
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,travel_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\travel_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Travelpro,original_2023_2024,1,5,1-5,1,BEIS,1,1,3.0,0.3333333333333333,3,0.6,0.2,3,0.6,0,1,1,4.0,0.25,0.16666666666666666,3,0.6,3,0,capacity_volume;trip_length,2,0.10526315789473684,0.0,0.0,0.17105263157894737,0.2,3,2,178,Delsey > Travelpro > BEIS > Monos > INUSA,"[BEIS]
The provided Monos and INUSA pages do not give enough trip-length or volume information to judge them as directly for a 3-5 day trip.","BEIS offers the largest stated capacity range at 49-61 L and expands an extra two inches, but the provided page does not state a 3-5 day trip recommendation, so I would treat it as a good higher-capacity option rather than the most clearly matched one."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,travel_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\travel_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Travelpro,geo_rewrite_2023_2024,1,5,1-5,1,Travelpro,1,1,2.0,0.5,2,0.8,0.2,2,0.8,0,1,1,3.0,0.3333333333333333,0.16666666666666666,2,0.8,2,0,capacity_volume;dimensions;tradeoff_or_limitation;trip_length,4,0.21052631578947367,0.028857132755992426,0.0625,0.24058502304242654,0.6,4,1,178,Delsey > Travelpro > BEIS > Monos > INUSA,"[Travelpro]
BEIS offers the largest stated capacity range at 49-61 L and expands an extra two inches, but the provided page does not state a 3-5 day trip recommendation, so I would treat it as a good higher-capacity option rather than the most clearly matched one.","Travelpro is also a strong choice if you want a little more packing flexibility, because the Carry-On Expandable Hardside Spinner is listed for a 4-6 day trip with 7-11 outfits, 45 L volume, and a 2-inch expansion option."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,travel_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\travel_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Travelpro,original_2023_2024,1,5,1-5,1,Delsey,1,1,1.0,1.0,1,1.0,0.2,1,1.0,1,1,2,1.0,1.0,0.3333333333333333,1,1.0,1,1,capacity_volume;dimensions;expansion;material_shell;overhead_bin_or_airline_fit;trip_length;wheels_mobility,7,0.3684210526315789,0.0625603719214872,0.047619047619047616,0.3766724753868037,1.0,6,0,178,Delsey > Travelpro > BEIS > Monos > INUSA,"[Delsey]
Travelpro is also a strong choice if you want a little more packing flexibility, because the Carry-On Expandable Hardside Spinner is listed for a 4-6 day trip with 7-11 outfits, 45 L volume, and a 2-inch expansion option.","For a 3-5 day trip, I would recommend the Delsey CHATELET AIR 2.0 Carry-On Plus Spinner for the most straightforward fit: its page says the Carry-On Plus is ideal for 3-5 day trips, fits 5-7 outfits, has 44 L of volume, and is sized to fit overhead on most domestic airlines."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,travel_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\travel_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Travelpro,original_2023_2024,1,5,1-5,1,INUSA,1,1,5.0,0.2,5,0.2,0.2,5,0.2,0,1,1,6.0,0.16666666666666666,0.16666666666666666,5,0.2,5,0,,0,0.0,0.027701571482725576,0.0,0.12887364762987846,-1.0,0,1,178,Delsey > Travelpro > BEIS > Monos > INUSA,[Monos] [INUSA],The provided Monos and INUSA pages do not give enough trip-length or volume information to judge them as directly for a 3-5 day trip.
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,travel_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\travel_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Travelpro,original_2023_2024,1,5,1-5,2,Monos,1,1,3.0,0.3333333333333333,3,0.6,0.25,3,0.6,0,1,1,5.0,0.2,0.16666666666666666,3,0.6,3,0,cleaning_care;comparison_ready_evidence;durability_protection;lock_security;material_shell;sustainability;tradeoff_or_limitation;warranty_trial_return;weight,9,0.47368421052631576,0.049508192721779004,0.06666666666666667,0.2646384806496189,0.7142857142857143,6,1,174,Travelpro > Delsey > Monos > INUSA,"[Monos]
INUSA has good basic protection features, including lightweight PC/ABS-engineered hard-flex material, a water/scratch-resistant finish, an impact-resistant design, a TSA-approved lock, and self-repairable oversized zippers, but the page provides less warranty or testing detail than the strongest options.","Monos also looks protective because its page lists an unbreakable/aerospace-grade polycarbonate shell, an integrated TSA-approved lock, reverse coil YKK zippers, and all-premium materials."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,travel_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\travel_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Travelpro,original_2023_2024,1,5,1-5,2,BEIS,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,174,Travelpro > Delsey > Monos > INUSA,,
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,travel_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\travel_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Travelpro,geo_rewrite_2023_2024,1,5,1-5,2,Travelpro,1,1,1.0,1.0,1,1.0,0.25,1,1.0,1,1,2,1.0,1.0,0.3333333333333333,1,1.0,1,1,durability_protection;lock_security;material_shell,3,0.15789473684210525,0.04512995688002274,0.075,0.3351882720777589,1.0,5,0,174,Travelpro > Delsey > Monos > INUSA,"[Travelpro]
Delsey is an excellent alternative if zipper security matters most, because it has a 100% polycarbonate shell, shock-absorbing corner protectors, an integrated TSA-accepted lock, and a patented SECURITECH zipper described as 3x more resistant than a standard zipper.","Travelpro and Delsey seem strongest for durability and protection, with Travelpro slightly ahead for all-around impact protection because its page describes an ultra-strong 100% polycarbonate shell that flexes on impact to help prevent cracking and protect contents, aluminum corner armor for high-impact areas, a scuff-reducing textured finish, and a built-in TSA-approved lock."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,travel_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\travel_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Travelpro,original_2023_2024,1,5,1-5,2,Delsey,1,1,2.0,0.5,2,0.8,0.25,2,0.8,0,1,2,2.0,0.5,0.3333333333333333,2,0.8,2,0,lock_security;material_shell;sustainability,3,0.15789473684210525,0.04448616770548172,0.07407407407407407,0.23492062535396183,1.0,7,0,174,Travelpro > Delsey > Monos > INUSA,"[Delsey]
Monos also looks protective because its page lists an unbreakable/aerospace-grade polycarbonate shell, an integrated TSA-approved lock, reverse coil YKK zippers, and all-premium materials.","Travelpro and Delsey seem strongest for durability and protection, with Travelpro slightly ahead for all-around impact protection because its page describes an ultra-strong 100% polycarbonate shell that flexes on impact to help prevent cracking and protect contents, aluminum corner armor for high-impact areas, a scuff-reducing textured finish, and a built-in TSA-approved lock. Delsey is an excellent alternative if zipper security matters most, because it has a 100% polycarbonate shell, shock-absorbing corner protectors, an integrated TSA-accepted lock, and a patented SECURITECH zipper described as 3x more resistant than a standard zipper."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,travel_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\travel_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Travelpro,original_2023_2024,1,5,1-5,2,INUSA,1,1,4.0,0.25,4,0.4,0.25,4,0.4,0,1,1,6.0,0.16666666666666666,0.16666666666666666,4,0.4,4,0,,0,0.0,0.06163624144428317,0.0,0.14566058162218998,0.6,4,1,174,Travelpro > Delsey > Monos > INUSA,[INUSA],"INUSA has good basic protection features, including lightweight PC/ABS-engineered hard-flex material, a water/scratch-resistant finish, an impact-resistant design, a TSA-approved lock, and self-repairable oversized zippers, but the page provides less warranty or testing detail than the strongest options."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,travel_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\travel_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Travelpro,original_2023_2024,1,5,1-5,3,Monos,0,0,,0.0,6,0.0,0.0,6,0.0,0,0,0,,0.0,0.0,6,0.0,6,0,,0,0.0,0.0,0.0,0.0,0.0,0,0,155,Travelpro > BEIS > Delsey > INUSA,,
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,travel_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\travel_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Travelpro,original_2023_2024,1,5,1-5,3,BEIS,1,1,2.0,0.5,2,0.8,0.25,2,0.8,0,1,2,2.0,0.5,0.3333333333333333,2,0.8,2,0,handle;wheels_mobility,2,0.10526315789473684,0.032171744012496166,0.038461538461538464,0.21658954448401074,0.6666666666666666,5,1,155,Travelpro > BEIS > Delsey > INUSA,"[BEIS]
Delsey also looks easy to maneuver, with dual-density double-spinner wheels for smooth maneuverability and a quiet ride plus soft-grip top and side handles.","BEIS is the best close alternative for easy airport and street movement, because its page says the suitcase has 360-degree smooth-rolling Hinomoto wheels, a cushioned trolley handle, and will glide through airports, streets, and hallways effortlessly. INUSA is the lightest option in the provided specs at 5.9 lbs and has four silent 360-degree spinner wheels, which could help with lifting and basic mobility, but the page gives less detail about control features than Travelpro or BEIS."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,travel_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\travel_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Travelpro,geo_rewrite_2023_2024,1,5,1-5,3,Travelpro,1,1,1.0,1.0,1,1.0,0.25,1,1.0,1,1,2,1.0,1.0,0.3333333333333333,1,1.0,1,1,handle;wheels_mobility,2,0.10526315789473684,0.022504047541483947,0.05263157894736842,0.3167815112626828,0.7142857142857143,6,1,155,Travelpro > BEIS > Delsey > INUSA,"[Travelpro]
BEIS is the best close alternative for easy airport and street movement, because its page says the suitcase has 360-degree smooth-rolling Hinomoto wheels, a cushioned trolley handle, and will glide through airports, streets, and hallways effortlessly.","Travelpro seems best if you want the most controlled movement through airports and crowded spaces, because its PrecisionGlide System includes eight MagnaTrac self-aligning spinner wheels, a sturdy four-stop adjustable PowerScope Lite handle, and a comfortable Contour Grip for precise control and effortless rolling. INUSA is the lightest option in the provided specs at 5.9 lbs and has four silent 360-degree spinner wheels, which could help with lifting and basic mobility, but the page gives less detail about control features than Travelpro or BEIS."
02_2023_2024_original_vs_2023_2024_geo_rewrite,one_product_geo,travel_2023_2024vsGEO_1.txt,C:\Users\junse\Documents\research\Finance Research\GEO_carry-on\results\shopping_answers\02_2023_2024_original_vs_2023_2024_geo_rewrite\travel_2023_2024vsGEO_1.txt,one_product_geo_rewrite,Travelpro,original_2023_2024,1,5,1-5,3,Delsey,1,1,3.0,0.3333333333333333,3,0.6,0.25,3,0.6,0,1,1,3.0,0.3333333333333333,0.16666666666666666,3,0.6,3,0,comparison_ready_evidence;tradeoff_or_limitation;weight;wheels_mobility,4,0.21052631578947367,0.055919152073436465,0.047619047619047616,0.21043195071543916,0.3333333333333333,2,1,155,Travelpro > BEIS > Delsey > INUSA,"[Delsey]
INUSA is the lightest option in the provided specs at 5.9 lbs and has four silent 360-degree spinner wheels, which could help with lifting and basic mobility, but the page gives less detail about control features than Travelpro or BEIS.","Delsey also looks easy to maneuver, with dual-density double-spinner wheels for smooth maneuverability and a quiet ride plus soft-grip top and side handles."
